KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
1200;Hordaland;FRP;Fremskrittspartiet;18;Eskil Moen;1987;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;19;Petter Kvinge Tvedt;1985;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;20;Renate M. Klepsvik;1974;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;21;Anne Lauritsen;1966;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;22;Gerd O. Lie;1946;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;23;Stig Høgholm;1954;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;24;Sigmund Larsen;1959;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;25;Svein Otto Jacobsen;1964;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;26;Willy Borge;1959;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;27;Janne Halvorsen;1960;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;28;Magne Djuvik;1955;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;29;Linda E. Eide;1978;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;30;Anne-Karin Gørbitz;1956;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;31;Karin Groth;1948;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;32;Ottar Magnar Tangen;1947;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;33;Gunnar Kvåle;1946;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;34;Ragnar Johan Tyssebotn;1949;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;35;Jon Magne Bogevik;1963;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;36;Terje Olsen;1955;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;37;Odd Martin Myhre;1953;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;38;Veronica Haugland;1971;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;39;Marie V. Rosmer;1987;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;40;Ole Torbjørn Holmedal;1975;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;41;Jan W. Teige;1958;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;42;Randi F. Eikefjord;1959;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;43;Olav Andre Mæhle;1981;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;44;John Aksel Kroken;1947;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;45;Dagfinn Vik;1943;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;46;Sølvi Anita Schei;1957;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;47;Hilde Bjørkmann;1971;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;48;Odd Vegard Paulsen;1992;M;N;J
1200;Hordaland;FRP;Fremskrittspartiet;49;Grethe Sivertsen;1960;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;50;Jorunn Halleraker;1967;K;N;J
1200;Hordaland;FRP;Fremskrittspartiet;51;Daniel C. E. Hägglund;1983;M;N;J
1200;Hordaland;H;Høyre;1;Tom-Christer Nilsen;1969;M;N;J
1200;Hordaland;H;Høyre;2;Mona Røsvik Strømme;1955;K;N;J
1200;Hordaland;H;Høyre;3;Inge Reidar Kallevåg;1958;M;N;J
1200;Hordaland;H;Høyre;4;Birthe Taraldset;1971;K;N;J
1200;Hordaland;H;Høyre;5;Hans Kjellby;1988;M;N;J
1200;Hordaland;H;Høyre;6;Torill Eidsheim;1970;K;N;J
1200;Hordaland;H;Høyre;7;Einar Lutro;1943;M;N;J
1200;Hordaland;H;Høyre;8;Stein Inge Ryssdal;1958;M;N;J
1200;Hordaland;H;Høyre;9;Eli Årdal Berland;1952;K;N;J
1200;Hordaland;H;Høyre;10;Dan Femoen;1977;M;N;J
1200;Hordaland;H;Høyre;11;Svein Kolbein Halleraker;1954;M;N;J
1200;Hordaland;H;Høyre;12;Kyrre Gregersen;1979;M;N;J
1200;Hordaland;H;Høyre;13;Iril Schau Johansen;1971;K;N;J
1200;Hordaland;H;Høyre;14;Nils Marton Aadland;1962;M;N;J
1200;Hordaland;H;Høyre;15;Morten Storebø;1983;M;N;J
1200;Hordaland;H;Høyre;16;Peder Sjo Slettebø;1986;M;N;J
1200;Hordaland;H;Høyre;17;Ingrid Reitan;1983;K;N;J
1200;Hordaland;H;Høyre;18;Børge Lunde;1973;M;N;J
1200;Hordaland;H;Høyre;19;Neshe Lie;1960;K;N;J
1200;Hordaland;H;Høyre;20;John Opdal;1953;M;N;J
1200;Hordaland;H;Høyre;21;Silja Ekeland Bjørkly;1976;K;N;J
1200;Hordaland;H;Høyre;22;John Torsvik;1961;M;N;J
1200;Hordaland;H;Høyre;23;Randi Stang Volden;1964;K;N;J
1200;Hordaland;H;Høyre;24;Roe Lauvås;1948;M;N;J
1200;Hordaland;H;Høyre;25;Ole Irgens;1963;M;N;J
1200;Hordaland;H;Høyre;26;Kari Torkildsen Utkilen;1960;K;N;J
1200;Hordaland;H;Høyre;27;Lars Erik Dalland;1953;M;N;J
1200;Hordaland;H;Høyre;28;Tore A. Humlevik;1950;M;N;J
1200;Hordaland;H;Høyre;29;Gunnar Hetland;1949;M;N;J
1200;Hordaland;H;Høyre;30;Wenche Tislevoll;1964;K;N;J
1200;Hordaland;H;Høyre;31;Espen H. Aarra;1979;M;N;J
1200;Hordaland;H;Høyre;32;Reidun Rasmussen Mjør;1963;K;N;J
1200;Hordaland;H;Høyre;33;Merete Skadal Rastad;1982;K;N;J
1200;Hordaland;H;Høyre;34;Audun Sylta;1955;M;N;J
1200;Hordaland;H;Høyre;35;Stig Yngve Røkenes;1969;M;N;J
1200;Hordaland;H;Høyre;36;Jan Arthur Nilssen;1989;M;N;J
1200;Hordaland;H;Høyre;37;Gunn Mari Moberg;1966;K;N;J
1200;Hordaland;H;Høyre;38;Annil Rastum;1930;K;N;J
1200;Hordaland;H;Høyre;39;Christer Lilleskare Olsen;1982;M;N;J
1200;Hordaland;H;Høyre;40;Anne-Grethe Solbakk;1967;K;N;J
1200;Hordaland;H;Høyre;41;Tore Per Olsen;1944;M;N;J
1200;Hordaland;H;Høyre;42;Annbjørg Legland;1934;K;N;J
1200;Hordaland;H;Høyre;43;Frode Skeie;1960;M;N;J
1200;Hordaland;H;Høyre;44;Nils Kåre Skoge;1954;M;N;J
1200;Hordaland;H;Høyre;45;Nina Jarlind;1959;K;N;J
1200;Hordaland;H;Høyre;46;Linda Rongved Brunsvik;1972;K;N;J
1200;Hordaland;H;Høyre;47;Jacob Mæhle;1993;M;N;J
1200;Hordaland;H;Høyre;48;Ruth Grethe Ø. Eriksen;1963;K;N;J
1200;Hordaland;H;Høyre;49;Anette Netteland Dybvik;1991;K;N;J
1200;Hordaland;H;Høyre;50;Martha Drønen Madsen;1990;K;N;J
1200;Hordaland;H;Høyre;51;Eva Hellevang;1947;K;N;J
1200;Hordaland;H;Høyre;52;Gunhild W. Tyse;1954;K;N;J
1200;Hordaland;H;Høyre;53;Erling Walderhaug;1942;M;N;J
1200;Hordaland;H;Høyre;54;Ingrid D. Fjeldsbø;1963;K;N;J
1200;Hordaland;H;Høyre;55;Per Gunnar Hammer;1963;M;N;J
1200;Hordaland;H;Høyre;56;Ingrid Sunde;1946;K;N;J
1200;Hordaland;H;Høyre;57;André Sætre;1991;M;N;J
1200;Hordaland;H;Høyre;58;Knut Moe;1960;M;N;J
1200;Hordaland;H;Høyre;59;Eva Karin Klausen;1974;K;N;J
1200;Hordaland;H;Høyre;60;Olav Lægreid;1961;M;N;J
1200;Hordaland;H;Høyre;61;Mette Cecilie F. Botnevik;1988;K;N;J
1200;Hordaland;H;Høyre;62;Inger Johanne Sjong;1934;K;N;J
1200;Hordaland;H;Høyre;63;Herman Friele;1943;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;1;Torill Selsvold Nyborg;1951;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;2;Pål Kårbø;1973;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;3;Aslaug Hellesøy;1954;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;4;Vegard Ask;1988;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;5;Kristian Helland;1947;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;6;Elisabeth Neverlid Sævik;1986;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;7;Arne Opsahl-Engen;1967;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;8;Astrid Aarhus Byrknes;1963;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;9;Harald Rydland;1962;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;10;Beate Husa;1971;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;11;Arvid Nilssen;1951;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;12;Marit Aksnes Aase;1947;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;13;Arne Normann;1955;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;14;Leiv Arne Mosefinn;1948;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;15;Heidi Sandven Botnen;1960;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;16;Helge Dyrkolbotn;1964;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;17;Guro Kvammen Lian;1978;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;18;Malin M. Steinsland;1992;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;19;Arnold Solheim;1952;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;20;Kristin Ravnanger;1952;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;21;Harald Berge Breistein;1956;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;22;Aud Kaldefoss;1956;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;23;Arnfinn Halderaker Husby;1971;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;24;Rebekka Rossland;1990;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;25;Eldbjørg Ryste Hølleland;1954;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;26;Andreas Sørås;1989;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;27;Leif Steinar Alfsvåg;1959;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;28;Lill-Harriet Andreassen;1947;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;29;Lisbeth Elin Stuberg;1972;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;30;Lars Gunnar Lie;1938;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;31;Siri Tangedal Kratzmeier;1970;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;32;Daniel Matthiesen;1985;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;33;Trine Overå Hansen;1977;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;34;Emil André Erstad;1991;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;35;Grethe Lunde;1960;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;36;Jarle Jacobsen;1974;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;37;Anna-Marie Kjøde Olsen;1982;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;38;Jarle Skeidsvoll;1967;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;39;Merete Birkeland;1956;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;40;Harald Kjosås;1950;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;41;Arne Rudolf Ramslien;1976;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;42;Bjarte Vigleik Notnæs;1945;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;43;Filip Rygg;1983;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;44;Ella Ystebø;1946;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;45;Svein Johan Bakke;1945;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;46;Liv Rolfsnes;1949;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;47;Morgan Knarvik;1991;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;48;Tone Marit Håland Dyrkolbotn;1991;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;49;Anders Fjell;1984;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;50;Jan Birger Landøy;1953;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;51;Kristin Fauskanger Ekberg;1990;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;52;Håvard Drange;1993;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;53;Ingunn Nøkland;1948;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;54;Sondre Olsen;1984;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;55;Jostein Bondevik;1958;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;56;Karoline Husa;1980;K;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;57;Roald Viksund;1958;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;58;Tor Øyvind Sandaker;1947;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;59;Ingmar Ljones;1943;M;N;J
1200;Hordaland;KRF;Kristelig Folkeparti;60;Ole Danbolt Hagesæther;1941;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;1;Odd M. Havneraas;1960;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;2;Ragnar Trohjell;1941;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;3;Terje Nilsen Erdal;1941;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;4;Mons Larsen Hustrulid;1932;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;5;John Sigurd Nygard;1966;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;6;Enok Dencker;1974;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;7;Geir Kleivdal Huus;1967;M;N;J
1200;Hordaland;KSP;Kristent Samlingsparti;8;Terje Johannes Trohjell;1968;M;N;J
1200;Hordaland;KYST;Kystpartiet;1;Tom Roger Hansen;1963;M;N;J
1200;Hordaland;KYST;Kystpartiet;2;Kristin Brennhaug;1968;K;N;J
1200;Hordaland;KYST;Kystpartiet;3;Birger Bekkevold;1971;M;N;J
1200;Hordaland;KYST;Kystpartiet;4;Eddie Stien;1969;M;N;J
1200;Hordaland;KYST;Kystpartiet;5;Knut-Ove Tvedt;1945;M;N;J
1200;Hordaland;KYST;Kystpartiet;6;Solgunn Hansen;1959;K;N;J
1200;Hordaland;KYST;Kystpartiet;7;Martin Lidal;1991;M;N;J
1200;Hordaland;KYST;Kystpartiet;8;Rolf Gabrielsen;1954;M;N;J
1200;Hordaland;KYST;Kystpartiet;9;Torfinn Steinar Eide;1943;M;N;J
1200;Hordaland;KYST;Kystpartiet;10;Karin Bjærum;1940;K;N;J
1200;Hordaland;KYST;Kystpartiet;11;Hilde Merete Lund Hansen;1968;K;N;J
1200;Hordaland;KYST;Kystpartiet;12;Bjørn Halvor Enciso Kvilhaug;1950;M;N;J
1200;Hordaland;KYST;Kystpartiet;13;Harald Knut Møgster;1942;M;N;J
1200;Hordaland;KYST;Kystpartiet;14;Daniel Torsvik;1942;M;N;J
1200;Hordaland;KYST;Kystpartiet;15;Tone Lovisa Djønne;1991;K;N;J
1200;Hordaland;KYST;Kystpartiet;16;Terje Frugaard;1955;M;N;J
1200;Hordaland;KYST;Kystpartiet;17;Frode Kloster;1973;M;N;J
1200;Hordaland;KYST;Kystpartiet;18;Janne Larsson;1974;K;N;J
1200;Hordaland;KYST;Kystpartiet;19;Frank Robert Aadland;1952;M;N;J
1200;Hordaland;KYST;Kystpartiet;20;Nils Ivar Brennhaug;1965;M;N;J
1200;Hordaland;KYST;Kystpartiet;21;Per Brændø;1951;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;1;Tom Sverre Tomren;1966;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;2;Ellen Siren Bruarøy Hetleflåt;1968;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;3;Øyvind Strømmen;1980;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;4;Gerarda Maria Doeke Boekraad;1964;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;5;Frode Strønen;1955;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;6;Sunniva Kambestad;1989;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;7;Kyrre Sørensen;1982;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;8;Ellen Urheim Tveit;1970;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;9;Gunnar Kvåle;1942;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;10;Linda Bukve;1977;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;11;Erik Halvorsen;1976;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;12;Mia Ørsahl;1987;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;13;Øystein Bønes;1977;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;14;Laila Bergsagel;1965;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;15;Petter Espeland;1976;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;16;Ida Bøe Olsen;1982;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;17;Lars Thore Fadnes;1982;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;18;Aslaug Moi Frøysnes;1970;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;19;Håvard Austrheim;1992;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;20;Kari Mostad;1965;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;21;Tore Bergum;1973;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;22;Susanne Urban;1959;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;23;Robert Clay Glastad;1984;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;24;Diane Alexandra Berbain;1981;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;25;Eirin Hansen Berg;1987;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;26;Åse Møller Hansen;1956;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;27;Odd Geir Bidne;1983;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;28;Reidar Algerøy;1955;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;29;Arve Myklebust;1968;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;30;Jan Ketil Flattun;1957;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;31;Bjørn Willy Asphaug;1962;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;32;Anna Birgitte Milford;1974;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;33;Hans Ole Benonisen;1967;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;34;Aksel Fugelli;1968;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;35;Natalia Milan;1974;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;36;Lasse Brunborg;1987;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;37;Francoise Derrien;1966;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;38;Kim Lieu;1982;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;39;Linda Karen Eide;1960;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;40;Alice Enerstvedt;1972;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;41;Henrik Hysing;1980;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;42;Karen Osen Isdal;1976;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;43;Cecilie Elisabeth Fosse;1978;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;44;Anita Berge;1969;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;45;Geir Fossåskaret;1969;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;46;Rita Slørdal;1983;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;47;Tom Engelbrecht;1965;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;48;Elisabeth Holt;1945;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;49;Stian Danielsen;1972;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;50;Tove Heggø;1953;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;51;Arve Henningsen;1972;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;52;Jorunn M. K. Sørdal;1983;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;53;Håvard Austvoll;1983;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;54;Renate Håvik;1984;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;55;Malinn Hjortland;1979;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;56;Odin Hørthe Omdal;1986;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;57;Liv Hedvig Hansen;1990;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;58;Steinar Sneås Skauge;1982;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;59;Jorunn Indrefjord;1947;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;60;Aina Holevik;1983;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;61;Heidi Johansen;1988;K;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;62;Tor Øyvind Westbye;1983;M;N;J
1200;Hordaland;MDG;Miljøpartiet De Grønne;63;Sondre Båtstrand;1983;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;1;Alexander Nicolaysen Sørnes;1988;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;2;Unni Elisabeth Hovden;1947;K;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;3;Erik Kaltenborn;1988;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;4;John Zalewski;1951;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;5;Trygve Horgen;1944;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;6;Per Lothar Lindtner;1947;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;7;Eduardo Solis Correa;1957;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;8;Chris Melly;1984;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;9;Arian Kollen;1991;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;10;Haakon Skjønhaug;1980;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;11;Per Solemdal;1941;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;12;Per-Arne Eidsvaag;1964;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;13;Oddbjørn Monsen;1943;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;14;Belinda Zalewski;1975;K;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;15;Torild Horgen;1945;K;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;16;Rune Johan Fosse;1953;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;17;Harald Samuelsson;1929;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;18;Ralf Falkenberg-Arell;1961;M;N;J
1200;Hordaland;NKP;Norges Kommunistiske Parti;19;Odd Slåttelid;1924;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;1;Frank W. Hansen;1939;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;2;May Torill Øyulvstad;1950;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;3;Kåre H. Husabø;1922;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;4;Valborg Andreassen;1929;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;5;Egil Inge Knutsen;1958;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;6;Ingebjørg A. Alkholt;1958;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;7;Kenneth Eliassen;1966;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;8;Carmen Berger;1935;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;9;Odd Fosse;1934;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;10;Doris Langnæs;1939;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;11;Hans L. Håland;1952;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;12;Eli Berg;1942;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;13;Rikard Johnsen;1957;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;14;Marit Gjesdahl;1944;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;15;Olav Bongom;1930;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;16;Agatha Bacas;1937;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;17;Haakon Eugen Eriksen;1931;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;18;John M. Fagna;1930;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;19;Ingvar Fonnes;1921;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;20;Inger Karin Heldal;1937;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;21;Ingrid Hjørnevik;1932;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;22;Mona Hope;1936;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;23;Arne Sæland;1931;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;24;Aslaug I. Hansen;1940;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;25;Reidar Tysnes;1930;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;26;Oddbjørn Øversveen;1935;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;27;Tore Horne;1936;M;N;J
1200;Hordaland;PP;Pensjonistpartiet;28;Randi Udbek;1938;K;N;J
1200;Hordaland;PP;Pensjonistpartiet;29;Kristian Andreassen;1929;M;N;J
1200;Hordaland;RØDT;Rødt;1;Natalie Antonia Golis;1980;K;N;J
1200;Hordaland;RØDT;Rødt;2;Arild Borgen;1980;M;N;J
1200;Hordaland;RØDT;Rødt;3;Lone Lunemann Jørgensen;1988;K;N;J
1200;Hordaland;RØDT;Rødt;4;Terje Kollbotn;1951;M;N;J
1200;Hordaland;RØDT;Rødt;5;Ragni Bakkland;1993;K;N;J
1200;Hordaland;RØDT;Rødt;6;Daniel Ducrocq;1953;M;N;J
1200;Hordaland;RØDT;Rødt;7;Synnøve Johannesen;1981;K;N;J
1200;Hordaland;RØDT;Rødt;8;Bjarte Kaldestad;1972;M;N;J
1200;Hordaland;RØDT;Rødt;9;Giselda Di Giovanni;1955;K;N;J
1200;Hordaland;RØDT;Rødt;10;Ole Mjelstad;1990;M;N;J
1200;Hordaland;RØDT;Rødt;11;Åse Grønsnes;1970;K;N;J
1200;Hordaland;RØDT;Rødt;12;Terje Larsson;1951;M;N;J
1200;Hordaland;RØDT;Rødt;13;Anna Watson;1979;K;N;J
