KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
1246;Fjell;SOT;SotraLista;7;Johannes Olav Nordland;1967;M;N;J
1246;Fjell;SOT;SotraLista;8;Kjersti Merethe Turøy;1967;K;N;J
1246;Fjell;SOT;SotraLista;9;Bjørn Vie;1959;M;N;J
1246;Fjell;SOT;SotraLista;10;Torbjørn Haugsdal;1959;M;N;J
1246;Fjell;SOT;SotraLista;11;Lise Lauvik;1972;K;N;J
1246;Fjell;SOT;SotraLista;12;Magne Ove Sekkingstad;1945;M;N;J
1246;Fjell;SOT;SotraLista;13;Linda Strandtun;1974;K;N;J
1246;Fjell;SOT;SotraLista;14;Bernt Eivind Jensen;1946;M;N;J
1246;Fjell;SOT;SotraLista;15;John Dale;1961;M;N;J
1246;Fjell;SOT;SotraLista;16;Gunn-Oline K Langeland;1965;K;N;J
1246;Fjell;SOT;SotraLista;17;Are Kristian Mjøs;1980;M;N;J
1246;Fjell;SOT;SotraLista;18;Jan Erling Estensen;1956;M;N;J
1246;Fjell;SOT;SotraLista;19;Monica Lauvik Fjeldstad;1971;K;N;J
1246;Fjell;SOT;SotraLista;20;Martin Normann Olsen;1969;M;N;J
1246;Fjell;SOT;SotraLista;21;Wenche T L Børresen;1968;K;N;J
1246;Fjell;SOT;SotraLista;22;Norvald Malvin Ekren;1950;M;N;J
1246;Fjell;SOT;SotraLista;23;John Kjell Fjeld;1940;M;N;J
1246;Fjell;SOT;SotraLista;24;Kari Skålevik;1970;K;N;J
1246;Fjell;SOT;SotraLista;25;Ann Evy Eide;1965;K;N;J
1246;Fjell;SOT;SotraLista;26;Arthur Fjetland;1969;M;N;J
1246;Fjell;SOT;SotraLista;27;Gry Hove Vie;1967;K;N;J
1246;Fjell;SOT;SotraLista;28;Else Marie Kårtveit;1935;K;N;J
1246;Fjell;SOT;SotraLista;29;Einar Geitanger;1958;M;N;J
1246;Fjell;SOT;SotraLista;30;Jan Erik Dale;1965;M;N;J
1246;Fjell;SOT;SotraLista;31;Ole Magne Glesnes;1952;M;N;J
1246;Fjell;SOT;SotraLista;32;Hilde Marie Christensen;1974;K;N;J
1246;Fjell;SOT;SotraLista;33;Johnny Skålevik;1957;M;N;J
1246;Fjell;SOT;SotraLista;34;Rolf Johan Harkestad;1952;M;N;J
1246;Fjell;SOT;SotraLista;35;Svein Petter Bergh;1954;M;N;J
1246;Fjell;SP;Senterpartiet;1;Johannes Kobbeltvedt;1954;M;J;J
1246;Fjell;SP;Senterpartiet;2;Jorunn Småbrekke Gjersvik;1949;K;N;J
1246;Fjell;SP;Senterpartiet;3;Ernst Nordtveit;1953;M;N;J
1246;Fjell;SP;Senterpartiet;4;Per Jan Ulveseth;1962;M;N;J
1246;Fjell;SP;Senterpartiet;5;May-Liss Snekkevik;1976;K;N;J
1246;Fjell;SP;Senterpartiet;6;Jakob Fladvad O Nielsen;1976;M;N;J
1246;Fjell;SP;Senterpartiet;7;Eldbjørg Syltøy;1962;K;N;J
1246;Fjell;SP;Senterpartiet;8;Wilhelm Sverre Anglevik;1954;M;N;J
1246;Fjell;SP;Senterpartiet;9;Kjersti Jahnsen;1964;K;N;J
1246;Fjell;SP;Senterpartiet;10;Terje Strandtun;1965;M;N;J
1246;Fjell;SP;Senterpartiet;11;Hildegunn Kaltvedt;1974;K;N;J
1246;Fjell;SP;Senterpartiet;12;Svein Lillebø;1949;M;N;J
1246;Fjell;SP;Senterpartiet;13;Ole Jan Gavlen;1952;M;N;J
1246;Fjell;SP;Senterpartiet;14;Sverre Lervik;1960;M;N;J
1246;Fjell;SP;Senterpartiet;15;Steinar Landro;1965;M;N;J
1246;Fjell;SP;Senterpartiet;16;Egil Irgens Kloster;1962;M;N;J
1246;Fjell;SP;Senterpartiet;17;Ole Martin Ulveseth;1992;M;N;J
1246;Fjell;SP;Senterpartiet;18;Marianne Næs;1968;K;N;J
1246;Fjell;SP;Senterpartiet;19;Unny Sofia Landro;1939;K;N;J
1246;Fjell;SP;Senterpartiet;20;Torbjørn Ågotnes;1973;M;N;J
1246;Fjell;SP;Senterpartiet;21;Gro Mehlum;1954;K;N;J
1246;Fjell;SP;Senterpartiet;22;Øyvind Nordvik;1964;M;N;J
1246;Fjell;SP;Senterpartiet;23;Ingolf Fjereide;1951;M;N;J
1246;Fjell;SP;Senterpartiet;24;Else Marie Kind Hevrøy;1936;K;N;J
1246;Fjell;SP;Senterpartiet;25;Leif Malvin Ekerhovd;1941;M;N;J
1246;Fjell;SP;Senterpartiet;26;Ivar Kåre Lie;1938;M;N;J
1246;Fjell;SP;Senterpartiet;27;Olav Knappskog;1931;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;1;Berit Erstad Andersen;1946;K;J;J
1246;Fjell;SV;Sosialistisk Venstreparti;2;Omer Tipura;1950;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;3;Marianne Rosenvold;1968;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;4;Ståle Arild Grimen;1968;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;5;Torill Ågot Foldnes;1948;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;6;Svein Petter Sandset;1955;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;7;Sigrid Hiller;1952;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;8;Turid Johanna Opheim;1952;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;9;Simen Birkelund;1990;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;10;Eli Bergsvik;1949;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;11;Reidar Heimvik;1945;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;12;Annette C Z Rosenvold;1940;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;13;Randi Josefine Larsen;1953;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;14;Øyvind Boska;1950;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;15;Nina Karin Lie;1978;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;16;Tone Boska;1969;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;17;Frede Thorsheim;1953;M;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;18;Lena Merethe Fjeldstad;1962;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;19;Annbjørg Gjelstein;1947;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;20;Ingunn Landro Sandset;1955;K;N;J
1246;Fjell;SV;Sosialistisk Venstreparti;21;Anne Mette Lie;1974;K;N;J
1246;Fjell;V;Venstre;1;Tore Magne Turøy;1951;M;J;J
1246;Fjell;V;Venstre;2;Hege I Spigseth Hovland;1975;K;N;J
1246;Fjell;V;Venstre;3;Espen Elstad;1975;M;N;J
1246;Fjell;V;Venstre;4;Brith Ediassen;1957;K;N;J
1246;Fjell;V;Venstre;5;Odd Ivar Ølnes;1947;M;N;J
1246;Fjell;V;Venstre;6;Brit Tønnessen Fjell;1948;K;N;J
1246;Fjell;V;Venstre;7;Olav Vårdal;1958;M;N;J
1246;Fjell;V;Venstre;8;Liv Strømme;1960;K;N;J
1246;Fjell;V;Venstre;9;Henrik Fjell;1946;M;N;J
1246;Fjell;V;Venstre;10;Kari Vatne;1944;K;N;J
1246;Fjell;V;Venstre;11;Bjørn Henning Østenstad;1970;M;N;J
1246;Fjell;V;Venstre;12;Jørund Ståle Mikkelsen;1961;M;N;J
1246;Fjell;V;Venstre;13;Helge Harald Fjell;1949;M;N;J
1246;Fjell;V;Venstre;14;Arnfinn Gunnar Gunnberg;1952;M;N;J
1246;Fjell;V;Venstre;15;Kirsten Marie Lie;1933;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;1;Terje Mathiassen;1962;M;J;J
1247;Askøy;A;Det norske Arbeiderparti;2;Aina Bondehagen;1973;K;J;J
1247;Askøy;A;Det norske Arbeiderparti;3;Tore Chr Gjelsvik;1964;M;J;J
1247;Askøy;A;Det norske Arbeiderparti;4;Stine Soltvedt;1983;K;J;J
1247;Askøy;A;Det norske Arbeiderparti;5;Viggo Kristiansen;1949;M;J;J
1247;Askøy;A;Det norske Arbeiderparti;6;Nina H O Fauskanger;1956;K;J;J
1247;Askøy;A;Det norske Arbeiderparti;7;Stig Berg;1975;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;8;Elsa Heradstveit;1970;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;9;Arild Ove Ingvaldsen;1946;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;10;Torill Hauge;1951;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;11;Ivar Eidsaa;1956;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;12;Bodil Hugaas Torgersen;1973;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;13;Djevat Hisenaj;1966;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;14;Gro Wibeke Irgens;1968;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;15;Espen Berntsen;1974;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;16;Natacha Vallebona Rivera;1972;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;17;Stian Nybø;1976;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;18;Kristine Pettersen;1968;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;19;Torstein Olsen;1954;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;20;Kari Bernardini;1967;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;21;Tore Steine;1954;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;22;Torhild Mathiassen;1965;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;23;Ivar Bergesen;1952;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;24;Toril Aasebø;1968;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;25;Jan Kåre Stura;1951;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;26;Therese B Ellingsund;1971;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;27;Harald Løbersli;1968;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;28;Marianne Bexrud;1966;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;29;Odd Maubach;1956;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;30;Siv Dale Gencher;1971;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;31;Ragnar Martin Varøy;1942;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;32;Aud Mathisen;1944;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;33;Frank Robert Webermann;1976;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;34;Diana Hagelin;1977;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;35;Audun Lavik;1944;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;36;Aud Elin Målsnes;1959;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;37;John Helge Myntevik Høgli;1993;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;38;Rannveig Elisabeth Nesse;1981;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;39;Andreas Skiftesvik;1982;M;N;J
1247;Askøy;A;Det norske Arbeiderparti;40;Mona Helen Tveit;1977;K;N;J
1247;Askøy;A;Det norske Arbeiderparti;41;Roar Abrahamsen;1957;M;N;J
1247;Askøy;DEMN;Demokratene i Norge;1;Per Roald Midtøy;1953;M;J;N
1247;Askøy;DEMN;Demokratene i Norge;2;Astrid Karin Fromreide;1958;K;J;N
1247;Askøy;DEMN;Demokratene i Norge;3;Jann Atle Jensen;1973;M;J;N
1247;Askøy;DEMN;Demokratene i Norge;4;Gerd Margrethe Juvik;1943;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;5;Henry Elias Engelsen;1947;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;6;Frode Nyland;1971;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;7;Ranveig Skjønborg;1940;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;8;Geir Tveit;1959;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;9;Henry Andreassen;1940;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;10;Tore Lyngbø;1958;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;11;Bjarte Eirik Olsen;1979;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;12;Hege Fromreide;1988;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;13;Arvid Martin Syslak;1939;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;14;John A Strand Rimmereide;1942;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;15;Alf A Brurberg Kleppestø;1931;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;16;Karin Opdahl;1954;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;17;Jarle Lyngbø;1964;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;18;Åge Paul Karlsen;1942;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;19;Liv Kari Helene Engelsen;1951;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;20;Aleksander Almendingen;1985;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;21;Børge Sjursen;1973;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;22;Solbjørg Henny Andreassen;1945;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;23;Hallgeir Krokås;1964;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;24;Martin Gørbitz;1937;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;25;Kari Andersen;1950;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;26;Kristine Fromreide;1985;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;27;Knut-Jacob G Follesøy;1944;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;28;Rigmor Helga Jonasdal;1940;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;29;Bjørn Atle Opdahl;1949;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;30;Oddvar Magne Juvik;1958;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;31;Marit Christensen;1968;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;32;Stian Hildershavn;1973;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;33;Anne-Berit Lyngbø Mundal;1955;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;34;Kjell-Are Torkildsen;1970;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;35;Geir Sollesnes;1961;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;36;Dino Norvind;1954;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;37;Kurt Waage;1942;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;38;Tom Heggøy;1942;M;N;N
1247;Askøy;DEMN;Demokratene i Norge;39;Linda-Iren Engelsen;1969;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;40;Agnete G Kjerrgård;1967;K;N;N
1247;Askøy;DEMN;Demokratene i Norge;41;Liv Bjørg Jensen;1943;K;N;N
1247;Askøy;FRP;Fremskrittspartiet;1;Roald Stenseide;1956;M;J;J
1247;Askøy;FRP;Fremskrittspartiet;2;Torleif Østensen;1968;M;J;J
1247;Askøy;FRP;Fremskrittspartiet;3;Rosalind Fosse;1963;K;J;J
1247;Askøy;FRP;Fremskrittspartiet;4;Irene Eide Hanselmann;1954;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;5;Helge Andreassen;1945;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;6;Rudi Soltvedt;1979;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;7;Gaute Egge;1954;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;8;Anne Lauritsen;1966;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;9;Arnt Erik Gangås;1980;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;10;Margun Haugen;1948;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;11;Anton Fromreide;1939;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;12;Stig Abrahamsen;1987;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;13;Henriette Danielsen;1985;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;14;Oddvar Ellila;1956;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;15;Rainar Askildsen;1960;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;16;Arne Hunhammer;1947;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;17;Anton Abrahamsen;1969;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;18;Marit Småland;1944;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;19;Elin Veivåg;1949;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;20;Sverre Helge Espeseth;1958;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;21;Rune Vindenes;1953;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;22;Knut Amundsen;1952;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;23;Konrad Kårevik;1950;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;24;Øystein Heimdal;1968;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;25;Karl Henriksen;1956;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;26;Anders Fosse;1962;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;27;Per Solberg;1948;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;28;Vigleik Tellnes;1955;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;29;Ketil Johansen;1968;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;30;Einar Hansen;1970;M;N;J
1247;Askøy;FRP;Fremskrittspartiet;31;Kristin Kjenes;1972;K;N;J
1247;Askøy;FRP;Fremskrittspartiet;32;Knut Hanselmann;1946;M;N;J
1247;Askøy;H;Høyre;1;Siv Høgtun;1966;K;J;J
1247;Askøy;H;Høyre;2;Lasse Solberg;1972;M;J;J
1247;Askøy;H;Høyre;3;Nina Jarlind;1959;K;J;J
1247;Askøy;H;Høyre;4;Tom-Christer Nilsen;1969;M;J;J
1247;Askøy;H;Høyre;5;Torleif Reglund Thorsen;1951;M;N;J
1247;Askøy;H;Høyre;6;Kathrine Vollevik Knudsen;1975;K;N;J
1247;Askøy;H;Høyre;7;Agnar Berland;1952;M;N;J
1247;Askøy;H;Høyre;8;Simen Armond;1975;M;N;J
1247;Askøy;H;Høyre;9;Cecilie Sørli;1974;K;N;J
1247;Askøy;H;Høyre;10;Øystein Gundersen;1949;M;N;J
1247;Askøy;H;Høyre;11;Therese Schneider;1977;K;N;J
1247;Askøy;H;Høyre;12;Petter Haraldsen Haugland;1992;M;N;J
1247;Askøy;H;Høyre;13;Torill Nilsen;1948;K;N;J
1247;Askøy;H;Høyre;14;Manuel Fraga;1974;M;N;J
1247;Askøy;H;Høyre;15;Kåre John Larsen;1942;M;N;J
1247;Askøy;H;Høyre;16;Bente Fengestad;1953;K;N;J
1247;Askøy;H;Høyre;17;Arve Michael Andreassen;1971;M;N;J
1247;Askøy;H;Høyre;18;Wenche Lyngbø;1941;K;N;J
1247;Askøy;H;Høyre;19;Marit Emilie Høie;1957;K;N;J
1247;Askøy;H;Høyre;20;Terje Haugland;1946;M;N;J
1247;Askøy;H;Høyre;21;Krestine Sørhaug;1976;K;N;J
1247;Askøy;H;Høyre;22;Bjarte Fjellhaug;1959;M;N;J
1247;Askøy;H;Høyre;23;Ronny Knutsen;1971;M;N;J
1247;Askøy;H;Høyre;24;Sølvi Anita Aasebø;1946;K;N;J
1247;Askøy;H;Høyre;25;Sven Hetlevik;1959;M;N;J
1247;Askøy;H;Høyre;26;Svein Ingvard Holmedal;1951;M;N;J
1247;Askøy;H;Høyre;27;Bård Hess;1974;M;N;J
1247;Askøy;H;Høyre;28;Glenn-Roar Sanden Stenfeldt;1984;M;N;J
1247;Askøy;H;Høyre;29;Ove Sognnes;1963;M;N;J
1247;Askøy;H;Høyre;30;Gunnar Teigland;1952;M;N;J
1247;Askøy;H;Høyre;31;Willy Sture;1971;M;N;J
1247;Askøy;H;Høyre;32;Rolf Helgesen;1950;M;N;J
1247;Askøy;H;Høyre;33;Åge Jakobsen;1944;M;N;J
1247;Askøy;H;Høyre;34;Trond Gravdal;1991;M;N;J
1247;Askøy;H;Høyre;35;Jørn Bækken;1976;M;N;J
1247;Askøy;H;Høyre;36;Fay Farstad;1989;K;N;J
1247;Askøy;H;Høyre;37;Jan Mikkelsen;1933;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;1;Lill-Harriet Andreassen;1947;K;J;J
1247;Askøy;KRF;Kristelig Folkeparti;2;Tor Øyvind Sandaker;1947;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;3;Lene Dåvøy;1971;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;4;Eli Lund Jensen;1951;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;5;Oddmund Sagstad;1942;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;6;Randi Hovgaard;1948;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;7;Gerd O Vikesland Dahle;1971;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;8;Rune Fagerdal;1962;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;9;Otto Arne Utkilen;1950;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;10;Ingrid Johnstad;1947;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;11;Alvin Sandøy;1949;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;12;Asbjørn Stoveland;1986;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;13;Kjersti Godø Johannessen;1960;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;14;Terje Krokås;1962;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;15;Olav Andersen;1954;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;16;Kari Viksund;1961;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;17;Vigleik Stoveland;1948;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;18;Ester Liheim Andersen;1951;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;19;Oddvar Johan Jensen;1950;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;20;Roald Viksund;1958;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;21;Torstein Kvamme;1949;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;22;Leikny Strømme;1964;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;23;Frode Eriksen;1963;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;24;May Skajaa;1955;K;N;J
1247;Askøy;KRF;Kristelig Folkeparti;25;Øyvind Fluge;1945;M;N;J
1247;Askøy;KRF;Kristelig Folkeparti;26;Kristin Ravnanger;1952;K;N;J
1247;Askøy;MDG;Miljøpartiet De Grønne;1;Thomas Remme;1974;M;J;N
1247;Askøy;MDG;Miljøpartiet De Grønne;2;Stig Eriksen;1975;M;J;N
1247;Askøy;MDG;Miljøpartiet De Grønne;3;Tina Gunnarsen Haugland;1984;K;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;4;Hans Ole Benonisen;1967;M;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;5;Stein Olav Skeide Paulsen;1981;M;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;6;Kristian N Lindseth;1982;M;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;7;Hege Nilsen Torghatten;1970;K;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;8;Eirin Hansen Berg;1987;K;N;N
1247;Askøy;MDG;Miljøpartiet De Grønne;9;Eirik Berg Halvorsen;1980;M;N;N
1247;Askøy;RØDT;Rødt;1;Inge Abrahamsen;1980;M;J;J
1247;Askøy;RØDT;Rødt;2;Synnøve Lie Johannesen;1981;K;J;J
1247;Askøy;RØDT;Rødt;3;Eirik Nepstad;1984;M;N;J
1247;Askøy;RØDT;Rødt;4;Anne Barbra Sundsbak;1981;K;N;J
1247;Askøy;RØDT;Rødt;5;Torill Jørgensen Frøise;1972;K;N;J
1247;Askøy;RØDT;Rødt;6;Vigdis Skjellin;1982;K;N;J
1247;Askøy;RØDT;Rødt;7;Johan Fredrik Krohn;1948;M;N;J
1247;Askøy;RØDT;Rødt;8;Ingeborg Fretheim Larsen;1959;K;N;J
1247;Askøy;RØDT;Rødt;9;Tine-Mari Lyngbø;1986;K;N;J
1247;Askøy;RØDT;Rødt;10;Kamilla Kambestad;1985;K;N;J
1247;Askøy;RØDT;Rødt;11;Linda Larsen;1975;K;N;J
1247;Askøy;RØDT;Rødt;12;Karl Anderson;1948;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;1;Silje Guleng;1976;K;J;J
1247;Askøy;SV;Sosialistisk Venstreparti;2;Rafael Cobo Garrido;1969;M;J;J
1247;Askøy;SV;Sosialistisk Venstreparti;3;Ingvild Hakestad;1957;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;4;Fredrik Søreide;1991;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;5;Ida Hellebø;1969;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;6;Helge Utkilen;1951;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;7;Anne Karin Magnusson;1958;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;8;Tjalve Svendsen;1988;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;9;Helga Maartmann-Moe;1936;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;10;Krister Berntsen;1990;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;11;Tone-Kristin Lone;1970;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;12;Norvald Hestholm;1931;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;13;Wenche Hopland;1966;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;14;Joakim Auflem Eriksen;1982;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;15;Synøve Bringslid;1958;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;16;Stein Arne Eilertsen;1963;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;17;Liv Axdal;1953;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;18;Tore Lyngstad;1988;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;19;May Britt Dumben;1970;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;20;Abaseen Sultan;1988;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;21;Arnhild K Christiansen;1949;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;22;Ingvar Rudi;1952;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;23;Ingunn E Nordstrøm;1954;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;24;Einar Svendsen;1951;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;25;Lillian Østensen;1947;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;26;Trond Arild Bakke;1955;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;27;Lene Karlsen;1983;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;28;Fredrik Staff;1953;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;29;Gro Thorvaldsen;1956;K;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;30;Svein Helge Hopland;1965;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;31;Øivind Hopland;1944;M;N;J
1247;Askøy;SV;Sosialistisk Venstreparti;32;Anne Kathrine Wexels Wold;1983;K;N;J
